@relation R_data_frame

@attribute Species string
@attribute chromogram_0_0 numeric
@attribute chromogram_1_0 numeric
@attribute chromogram_2_0 numeric
@attribute chromogram_3_0 numeric
@attribute chromogram_4_0 numeric
@attribute chromogram_5_0 numeric
@attribute chromogram_6_0 numeric
@attribute chromogram_7_0 numeric
@attribute chromogram_8_0 numeric
@attribute chromogram_9_0 numeric
@attribute chromogram_10_0 numeric
@attribute chromogram_11_0 numeric
@attribute chromogram_0_1 numeric
@attribute chromogram_1_1 numeric
@attribute chromogram_2_1 numeric
@attribute chromogram_3_1 numeric
@attribute chromogram_4_1 numeric
@attribute chromogram_5_1 numeric
@attribute chromogram_6_1 numeric
@attribute chromogram_7_1 numeric
@attribute chromogram_8_1 numeric
@attribute chromogram_9_1 numeric
@attribute chromogram_10_1 numeric
@attribute chromogram_11_1 numeric
@attribute chromogram_0_2 numeric
@attribute chromogram_1_2 numeric
@attribute chromogram_2_2 numeric
@attribute chromogram_3_2 numeric
@attribute chromogram_4_2 numeric
@attribute chromogram_5_2 numeric
@attribute chromogram_6_2 numeric
@attribute chromogram_7_2 numeric
@attribute chromogram_8_2 numeric
@attribute chromogram_9_2 numeric
@attribute chromogram_10_2 numeric
@attribute chromogram_11_2 numeric
@attribute chromogram_0_3 numeric
@attribute chromogram_1_3 numeric
@attribute chromogram_2_3 numeric
@attribute chromogram_3_3 numeric
@attribute chromogram_4_3 numeric
@attribute chromogram_5_3 numeric
@attribute chromogram_6_3 numeric
@attribute chromogram_7_3 numeric
@attribute chromogram_8_3 numeric
@attribute chromogram_9_3 numeric
@attribute chromogram_10_3 numeric
@attribute chromogram_11_3 numeric
@attribute chromogram_0_4 numeric
@attribute chromogram_1_4 numeric
@attribute chromogram_2_4 numeric
@attribute chromogram_3_4 numeric
@attribute chromogram_4_4 numeric
@attribute chromogram_5_4 numeric
@attribute chromogram_6_4 numeric
@attribute chromogram_7_4 numeric
@attribute chromogram_8_4 numeric
@attribute chromogram_9_4 numeric
@attribute chromogram_10_4 numeric
@attribute chromogram_11_4 numeric
@attribute chromogram_0_5 numeric
@attribute chromogram_1_5 numeric
@attribute chromogram_2_5 numeric
@attribute chromogram_3_5 numeric
@attribute chromogram_4_5 numeric
@attribute chromogram_5_5 numeric
@attribute chromogram_6_5 numeric
@attribute chromogram_7_5 numeric
@attribute chromogram_8_5 numeric
@attribute chromogram_9_5 numeric
@attribute chromogram_10_5 numeric
@attribute chromogram_11_5 numeric
@attribute chromogram_0_6 numeric
@attribute chromogram_1_6 numeric
@attribute chromogram_2_6 numeric
@attribute chromogram_3_6 numeric
@attribute chromogram_4_6 numeric
@attribute chromogram_5_6 numeric
@attribute chromogram_6_6 numeric
@attribute chromogram_7_6 numeric
@attribute chromogram_8_6 numeric
@attribute chromogram_9_6 numeric
@attribute chromogram_10_6 numeric
@attribute chromogram_11_6 numeric
@attribute chromogram_0_7 numeric
@attribute chromogram_1_7 numeric
@attribute chromogram_2_7 numeric
@attribute chromogram_3_7 numeric
@attribute chromogram_4_7 numeric
@attribute chromogram_5_7 numeric
@attribute chromogram_6_7 numeric
@attribute chromogram_7_7 numeric
@attribute chromogram_8_7 numeric
@attribute chromogram_9_7 numeric
@attribute chromogram_10_7 numeric
@attribute chromogram_11_7 numeric
@attribute chromogram_0_8 numeric
@attribute chromogram_1_8 numeric
@attribute chromogram_2_8 numeric
@attribute chromogram_3_8 numeric
@attribute chromogram_4_8 numeric
@attribute chromogram_5_8 numeric
@attribute chromogram_6_8 numeric
@attribute chromogram_7_8 numeric
@attribute chromogram_8_8 numeric
@attribute chromogram_9_8 numeric
@attribute chromogram_10_8 numeric
@attribute chromogram_11_8 numeric
@attribute chromogram_0_9 numeric
@attribute chromogram_1_9 numeric
@attribute chromogram_2_9 numeric
@attribute chromogram_3_9 numeric
@attribute chromogram_4_9 numeric
@attribute chromogram_5_9 numeric
@attribute chromogram_6_9 numeric
@attribute chromogram_7_9 numeric
@attribute chromogram_8_9 numeric
@attribute chromogram_9_9 numeric
@attribute chromogram_10_9 numeric
@attribute chromogram_11_9 numeric
@attribute chromogram_0_10 numeric
@attribute chromogram_1_10 numeric
@attribute chromogram_2_10 numeric
@attribute chromogram_3_10 numeric
@attribute chromogram_4_10 numeric
@attribute chromogram_5_10 numeric
@attribute chromogram_6_10 numeric
@attribute chromogram_7_10 numeric
@attribute chromogram_8_10 numeric
@attribute chromogram_9_10 numeric
@attribute chromogram_10_10 numeric
@attribute chromogram_11_10 numeric
@attribute chromogram_0_11 numeric
@attribute chromogram_1_11 numeric
@attribute chromogram_2_11 numeric
@attribute chromogram_3_11 numeric
@attribute chromogram_4_11 numeric
@attribute chromogram_5_11 numeric
@attribute chromogram_6_11 numeric
@attribute chromogram_7_11 numeric
@attribute chromogram_8_11 numeric
@attribute chromogram_9_11 numeric
@attribute chromogram_10_11 numeric
@attribute chromogram_11_11 numeric
@attribute chromogram_0_12 numeric
@attribute chromogram_1_12 numeric
@attribute chromogram_2_12 numeric
@attribute chromogram_3_12 numeric
@attribute chromogram_4_12 numeric
@attribute chromogram_5_12 numeric
@attribute chromogram_6_12 numeric
@attribute chromogram_7_12 numeric
@attribute chromogram_8_12 numeric
@attribute chromogram_9_12 numeric
@attribute chromogram_10_12 numeric
@attribute chromogram_11_12 numeric
@attribute spec_centr_0 numeric
@attribute spec_centr_1 numeric
@attribute spec_centr_2 numeric
@attribute spec_centr_3 numeric
@attribute spec_centr_4 numeric
@attribute spec_centr_5 numeric
@attribute spec_centr_6 numeric
@attribute spec_centr_7 numeric
@attribute spec_centr_8 numeric
@attribute spec_centr_10 numeric
@attribute spec_centr_11 numeric
@attribute spec_centr_12 numeric

@data
Columba_oenas,0.006376,0.007453,0.007159,0.006003,0.009021,0.018963,0.020313,0.039977,0.119965,0.897122,1,0.042533,0.002222,0.002386,0.002946,0.002472,0.002585,0.007577,0.01546,0.022898,0.085253,0.664436,1,0.04938,0.001942,0.001869,0.00175,0.00189,0.003715,0.025173,0.068357,0.274564,0.837697,1,0.750178,0.037764,0.002177,0.002372,0.00198,0.008932,0.228855,0.710081,0.561525,0.576239,1,0.547051,0.210489,0.010421,0.001324,0.001411,0.00246,0.064193,0.953201,1,0.284895,0.078351,0.049909,0.063325,0.078272,0.004124,0.000755,0.001091,0.002479,0.147892,1,0.234372,0.028949,0.035646,0.020513,0.019659,0.023236,0.001709,0.000846,0.000923,0.001832,0.128257,1,0.434276,0.078594,0.020228,0.011807,0.01135,0.013166,0.001311,0.001153,0.001287,0.0024,0.049268,0.549365,1,0.773821,0.26043,0.133588,0.027143,0.010253,0.001777,0.001044,0.000996,0.0013,0.009346,0.088033,0.183152,0.324127,0.604378,1,0.53171,0.10142,0.002859,0.001017,0.000993,0.000997,0.004714,0.036033,0.038346,0.040321,0.21064,0.624908,1,0.721341,0.03077,0.000646,0.000632,0.000575,0.001935,0.01025,0.013324,0.029861,0.066106,0.033801,0.394572,1,0.075047,0.00225,0.002421,0.001738,0.003998,0.020344,0.027391,0.088491,0.193494,0.445309,0.755874,1,0.07849,0.00482,0.004831,0.002898,0.003573,0.017928,0.05719,0.190401,0.367962,1,0.805466,0.292033,0.019891,2192.722768,2105.082015,1880.687809,1748.85901,1711.41703,1755.660101,1694.78259,1689.638025,1772.238416,1982.503774,1924.86645,1852.419599
Columba_oenas,0.008219,0.004261,0.007369,0.006451,0.006368,0.016781,0.030442,0.028338,0.074307,0.832289,1,0.044538,0.002592,0.001864,0.002994,0.002603,0.002267,0.007359,0.01684,0.022053,0.083273,0.658806,1,0.049881,0.001938,0.001879,0.001736,0.001895,0.003939,0.027655,0.073154,0.285755,0.859576,1,0.731473,0.036747,0.002236,0.002432,0.002053,0.009771,0.252723,0.76335,0.588865,0.584722,1,0.540519,0.210995,0.0105,0.001333,0.001425,0.002525,0.067767,0.981378,1,0.27791,0.076072,0.047301,0.062595,0.077469,0.004095,0.00075,0.001085,0.002463,0.148595,1,0.229481,0.028081,0.035106,0.020283,0.019267,0.022842,0.001692,0.000855,0.000926,0.001835,0.127299,1,0.448391,0.084695,0.020398,0.011671,0.01132,0.013045,0.001312,0.001162,0.001301,0.002416,0.047426,0.532836,1,0.792869,0.278712,0.149798,0.030045,0.010373,0.001805,0.001035,0.000984,0.001272,0.009102,0.084743,0.171032,0.306539,0.594203,1,0.544581,0.106994,0.002965,0.001015,0.000993,0.000994,0.00463,0.035372,0.038208,0.039717,0.202623,0.604829,1,0.74472,0.032304,0.000645,0.000633,0.000574,0.00194,0.01014,0.012877,0.029786,0.066322,0.032482,0.388205,1,0.075614,0.001492,0.001261,0.001377,0.003699,0.01863,0.014513,0.082837,0.262808,0.42629,0.781503,1,0.076807,0.002656,0.001502,0.001891,0.002673,0.01253,0.017666,0.191493,0.641873,1,0.909225,0.318103,0.017743,2106.819155,2066.795165,1876.881596,1746.794521,1711.54037,1757.1298,1693.899643,1690.75074,1774.55069,1985.108141,1928.028295,1861.997874
Columba_oenas,0.001999,0.001946,0.003406,0.002484,0.002982,0.00429,0.014562,0.02689,0.023731,0.556072,1,0.053273,0.001709,0.001317,0.002115,0.001861,0.001536,0.00419,0.012964,0.019689,0.062371,0.435324,1,0.083337,0.002184,0.001916,0.001766,0.001875,0.003556,0.025843,0.076693,0.240633,0.83289,1,0.812575,0.066658,0.002376,0.002642,0.002133,0.006928,0.209846,0.825132,0.723913,0.530174,1,0.606719,0.258375,0.019084,0.00117,0.001248,0.001945,0.034439,0.746504,1,0.292011,0.069491,0.041826,0.042958,0.074422,0.006154,0.000754,0.001019,0.001928,0.082989,1,0.361806,0.031255,0.034943,0.022897,0.016892,0.025595,0.002763,0.000914,0.000999,0.001526,0.071685,1,0.650632,0.142551,0.025869,0.013574,0.010552,0.015834,0.00213,0.001301,0.001337,0.002345,0.025363,0.445912,0.978326,1,0.363433,0.23212,0.051459,0.014333,0.002519,0.001041,0.00095,0.001125,0.00517,0.071251,0.122177,0.271203,0.466823,1,0.645863,0.17229,0.00589,0.001193,0.001053,0.001044,0.003085,0.032269,0.042322,0.038403,0.150924,0.548319,0.963055,1,0.075406,0.000988,0.000565,0.000586,0.001241,0.008677,0.011109,0.021645,0.065341,0.028978,0.230942,1,0.13974,0.001345,0.000965,0.001218,0.002546,0.016412,0.013887,0.063153,0.210916,0.404828,0.666303,1,0.12792,0.001095,0.000882,0.001346,0.002823,0.009898,0.016796,0.157297,0.503124,1,0.930009,0.393574,0.023637,2163.791881,2054.436188,1869.655183,1742.993623,1711.99124,1759.311329,1692.357262,1693.052889,1779.062784,1989.662604,1916.606809,1847.198224
Columba_oenas,0.006841,0.003887,0.006199,0.004479,0.006051,0.010024,0.015005,0.035178,0.059656,0.664502,1,0.069245,0.00249,0.00167,0.002579,0.0022,0.002026,0.00533,0.013216,0.021753,0.078293,0.484604,1,0.079235,0.00211,0.001922,0.001743,0.001878,0.003906,0.029594,0.082962,0.260629,0.86515,1,0.772885,0.05744,0.002422,0.002691,0.00221,0.008177,0.247693,0.894091,0.740742,0.548392,1,0.582698,0.250938,0.017289,0.001207,0.001291,0.002092,0.04182,0.818859,1,0.279235,0.068212,0.040446,0.045223,0.074158,0.005612,0.000744,0.001021,0.001967,0.092772,1,0.326034,0.029219,0.034148,0.021908,0.016773,0.024527,0.002467,0.000915,0.000989,0.001569,0.0791,1,0.627046,0.141751,0.02535,0.012991,0.010646,0.015168,0.00193,0.001309,0.001367,0.002412,0.027639,0.449693,0.990541,1,0.377184,0.24867,0.054695,0.014152,0.002438,0.00103,0.000946,0.001121,0.005569,0.070823,0.119285,0.25813,0.476613,1,0.642953,0.169032,0.005501,0.001167,0.001056,0.001045,0.003291,0.032551,0.041893,0.038616,0.154556,0.540804,0.977133,1,0.0695,0.000891,0.000579,0.000584,0.001348,0.008885,0.010881,0.02272,0.065931,0.028638,0.24978,1,0.125583,0.001571,0.001474,0.001867,0.003537,0.0173,0.019256,0.059702,0.239008,0.429485,0.709892,1,0.114521,0.00227,0.002543,0.003711,0.005837,0.010488,0.034915,0.13495,0.580061,1,0.911409,0.369554,0.020934,2041.935195,2028.044604,1866.217969,1741.253095,1712.261231,1759.889604,1691.665295,1694.22663,1781.249273,1991.541745,1904.351599,1819.573284
Columba_oenas,0.003793,0.006265,0.004635,0.004482,0.011951,0.017122,0.014515,0.026247,0.303058,1,0.106991,0.006139,0.001669,0.00258,0.002246,0.001648,0.005589,0.011986,0.017032,0.063303,0.332752,1,0.125936,0.002774,0.001876,0.001738,0.001816,0.00344,0.025989,0.083803,0.219683,0.804878,1,0.814182,0.090045,0.002369,0.002845,0.002282,0.006192,0.201593,0.940088,0.873538,0.529691,1,0.653193,0.293445,0.028764,0.002577,0.001143,0.001691,0.023516,0.636135,1,0.293598,0.066593,0.038564,0.034548,0.070193,0.007967,0.001077,0.000978,0.001718,0.058064,1,0.488242,0.035702,0.03492,0.025218,0.01623,0.027224,0.003929,0.000759,0.001068,0.001469,0.050242,1,0.852857,0.215535,0.035125,0.015568,0.010597,0.018051,0.003056,0.000966,0.001197,0.002021,0.014488,0.3312,0.826138,1,0.397193,0.286319,0.07385,0.016113,0.00285,0.001241,0.000937,0.001046,0.003696,0.061744,0.099339,0.236367,0.398148,1,0.737549,0.239371,0.010313,0.001057,0.000896,0.000887,0.002013,0.024082,0.037733,0.032531,0.102886,0.408731,0.771445,1,0.110087,0.00125,0.000524,0.000597,0.000977,0.008034,0.010122,0.018134,0.064888,0.030857,0.167531,1,0.207086,0.001575,0.002064,0.00268,0.005218,0.017753,0.019955,0.051139,0.205461,0.397254,0.650704,1,0.1766,0.00269,0.005715,0.007747,0.015712,0.019265,0.039684,0.129545,0.523767,0.998637,1,0.44823,0.042307,0.004675,2173.909333,2069.887263,1861.241389,1738.808584,1712.663659,1760.068486,1690.702653,1696.002924,1784.433372,1993.894955,1901.205763,1824.30639
Columba_palumbus,0.016046,0.021687,0.156413,1,0.291976,0.032682,0.008341,0.008357,0.005829,0.008754,0.019154,0.014871,0.009994,0.013255,0.164369,1,0.294137,0.027386,0.011737,0.009854,0.006426,0.009412,0.043543,0.023418,0.024676,0.037562,0.36891,1,0.213326,0.043298,0.022542,0.027805,0.014905,0.029445,0.06169,0.028719,0.064157,0.14034,0.592338,1,0.243935,0.061426,0.183533,0.453371,0.607993,0.414952,0.128986,0.046649,0.030495,0.057962,0.083291,0.063766,0.033837,0.018574,0.07181,0.544722,1,0.419945,0.05309,0.02913,0.077501,0.072176,0.127761,0.051656,0.026443,0.029142,0.077336,0.575077,1,0.74652,0.518799,0.275353,0.256392,0.129049,0.062865,0.015755,0.013805,0.016448,0.031268,0.075718,0.12913,0.189997,1,0.953026,0.209268,0.134366,0.061929,0.016168,0.008324,0.011052,0.008632,0.007997,0.033687,0.131419,0.707058,1,0.182675,0.08875,0.085498,0.034452,0.013269,0.022513,0.02405,0.018412,0.020105,0.109039,0.720489,1,0.135846,0.065818,0.048053,0.017488,0.006814,0.014856,0.012924,0.004825,0.003899,0.11491,0.847859,1,0.477614,0.146899,0.079857,0.012953,0.004343,0.006971,0.00736,0.005995,0.008283,0.04019,0.402937,1,0.811372,0.306022,0.376575,0.07572,0.032066,0.022616,0.01375,0.042663,0.202746,0.365234,0.626064,1,0.241759,0.854189,1,0.277932,0.13487,0.077399,0.029893,0.060619,0.498829,0.943633,0.220601,0.195493,982.133515,961.608178,1034.887616,1046.168846,773.874816,586.049326,512.602081,551.254855,532.014586,588.470196,596.944832,586.828837
Columba_palumbus,0.062851,0.05388,0.047413,0.056563,0.056396,0.075055,0.19261,0.415506,0.416331,0.382129,1,0.254937,0.041546,0.034472,0.034117,0.037562,0.036277,0.035865,0.071972,0.124901,0.200243,0.741952,1,0.21419,0.025064,0.018405,0.021861,0.023367,0.025653,0.029623,0.031777,0.034802,0.130334,0.857347,1,0.219883,0.039984,0.036193,0.034988,0.034711,0.036898,0.04288,0.042158,0.052057,0.343059,1,0.399844,0.076656,0.063936,0.053383,0.036997,0.03643,0.049456,0.046082,0.04669,0.131846,0.578171,1,0.482946,0.10001,0.539121,0.30562,0.160655,0.130911,0.175015,0.134416,0.20199,0.736053,0.485853,0.870635,1,0.48078,1,0.332431,0.17924,0.120038,0.081788,0.04277,0.099571,0.563625,0.734353,0.549614,0.227091,0.640192,0.665457,0.131177,0.068013,0.017641,0.0117,0.009532,0.025098,0.101966,0.079985,0.065861,0.325423,1,1,0.415401,0.074264,0.010385,0.010081,0.007837,0.016772,0.051426,0.038899,0.044812,0.250111,0.77831,1,0.540872,0.08464,0.03213,0.021944,0.00923,0.019755,0.033293,0.070871,0.141692,0.331072,0.580789,0.556501,0.278152,0.076195,0.030847,0.017211,0.011185,0.018302,0.022919,0.054876,0.050142,0.327871,1,1,0.336675,0.082296,0.019555,0.01306,0.014162,0.020458,0.01795,0.09162,0.141584,0.143135,0.786748,1,0.245554,0.079137,0.064287,0.038493,0.036548,0.037864,0.039696,0.181655,0.388401,0.355917,0.510066,650.160924,700.761779,776.206227,725.660711,1060.374436,1338.619311,954.859969,534.711643,552.538541,569.120958,556.473232,542.004384
Columba_palumbus,0.077784,0.064259,0.053672,0.065314,0.068239,0.077778,0.203806,0.589768,1,0.424497,0.834523,0.406983,0.042264,0.037277,0.035526,0.039266,0.039046,0.035717,0.069567,0.152231,0.260331,0.793253,1,0.272133,0.026445,0.018043,0.021678,0.02316,0.025386,0.029456,0.031508,0.03449,0.120146,0.827657,1,0.231797,0.040772,0.036318,0.035305,0.03479,0.036914,0.043066,0.042647,0.050168,0.329176,1,0.418341,0.078914,0.066664,0.05471,0.037778,0.036331,0.049701,0.046591,0.046637,0.128822,0.562908,1,0.508881,0.106633,0.552442,0.319861,0.164524,0.13212,0.175904,0.136762,0.198222,0.735569,0.502187,0.844078,1,0.481613,1,0.353087,0.175478,0.118899,0.080237,0.041428,0.090539,0.534393,0.725891,0.551214,0.219402,0.619144,0.729808,0.140784,0.0727,0.018175,0.012082,0.009724,0.024456,0.101718,0.082907,0.063373,0.307583,1,1,0.43263,0.078252,0.010427,0.009873,0.007675,0.015833,0.04939,0.040101,0.041672,0.2268,0.717539,1,0.560846,0.090462,0.032868,0.02271,0.009443,0.019332,0.032373,0.069493,0.135101,0.326247,0.561411,0.611917,0.290603,0.082701,0.032259,0.017895,0.011577,0.018543,0.023599,0.056224,0.05035,0.302194,1,1,0.309016,0.086603,0.017086,0.011731,0.012711,0.016009,0.017313,0.081933,0.099698,0.099383,0.733138,1,0.179468,0.07021,0.052058,0.029237,0.026464,0.025046,0.03111,0.140591,0.187682,0.113698,0.711834,635.655962,696.946136,775.809028,725.608362,1067.276769,1338.241489,944.240475,534.702041,552.623864,567.95055,554.472163,539.858414
Columba_palumbus,0.018598,0.016675,0.018679,0.022291,0.025318,0.034095,0.037785,0.036444,0.290441,1,0.47502,0.054723,0.038043,0.030496,0.031783,0.032348,0.030777,0.036716,0.040703,0.058096,0.176387,0.96196,1,0.207157,0.027041,0.018668,0.022327,0.023889,0.02631,0.030496,0.032112,0.036167,0.134682,0.867578,1,0.227355,0.04045,0.036791,0.035475,0.034857,0.03714,0.043579,0.042984,0.051347,0.34386,1,0.394629,0.073604,0.074646,0.059131,0.039646,0.037959,0.052395,0.048278,0.048307,0.1431,0.575654,1,0.531061,0.117452,0.601519,0.337489,0.176752,0.142582,0.186712,0.14197,0.214105,0.791403,0.512031,0.858739,1,0.495894,1,0.33815,0.169047,0.11107,0.072239,0.036546,0.083811,0.505474,0.690357,0.515746,0.22932,0.665373,0.712099,0.139368,0.070146,0.016483,0.011455,0.009433,0.023226,0.094583,0.071374,0.05609,0.305997,1,1,0.44162,0.077185,0.010378,0.010002,0.00756,0.015815,0.048483,0.041562,0.045876,0.227201,0.686437,1,0.555998,0.090721,0.036206,0.024056,0.009845,0.020312,0.031615,0.071553,0.14099,0.349575,0.629867,0.629549,0.296496,0.083406,0.030524,0.017259,0.011615,0.018417,0.024546,0.057283,0.051913,0.29987,1,1,0.376262,0.082204,0.01706,0.013336,0.00777,0.014724,0.025009,0.049797,0.160478,0.24062,0.973672,0.411692,0.148242,0.049618,0.032737,0.027468,0.016731,0.022086,0.012229,0.031199,0.288083,0.892972,1,738.061082,743.331483,774.147883,725.915414,1091.491409,1335.658695,906.565898,534.893504,552.962534,564.016305,562.386515,601.690392
Columba_palumbus,0.070824,0.055136,0.062258,0.073665,0.094983,0.170941,0.349174,0.482412,0.357649,1,0.725392,0.112646,0.033269,0.029861,0.030631,0.030661,0.033056,0.049289,0.086381,0.115682,0.397684,1,0.498703,0.061603,0.013773,0.017167,0.018333,0.019851,0.023186,0.024915,0.02686,0.054408,0.493032,1,0.416702,0.046079,0.039549,0.040863,0.037621,0.039371,0.045422,0.049339,0.046324,0.206437,1,0.914244,0.161302,0.050176,0.072568,0.049761,0.037042,0.048715,0.053814,0.047464,0.088144,0.386647,1,0.915128,0.249793,0.085479,0.473118,0.185599,0.137091,0.152006,0.150943,0.13498,0.450538,0.701345,0.58434,1,0.545639,0.459067,0.771832,0.185766,0.154471,0.089227,0.049051,0.048105,0.298129,0.762873,0.751524,0.348572,0.494046,1,0.276807,0.101464,0.025057,0.013002,0.010299,0.014375,0.060045,0.102305,0.050942,0.160245,0.699189,1,0.860388,0.202099,0.020058,0.0107,0.00974,0.011042,0.035612,0.060231,0.044069,0.161553,0.432221,1,0.923431,0.252475,0.050334,0.034092,0.016155,0.014598,0.03018,0.058336,0.124967,0.337956,0.491311,1,0.44435,0.194773,0.050006,0.02321,0.015207,0.016185,0.02598,0.052281,0.07192,0.148506,0.796841,1,0.53896,0.141543,0.03825,0.015778,0.010413,0.012702,0.016865,0.042504,0.123181,0.087505,0.343683,1,0.35766,0.09312,0.117911,0.058089,0.035391,0.033103,0.03157,0.074071,0.225712,0.233948,0.255263,1,622.125137,693.873736,772.612362,727.135728,1110.316886,1332.154405,876.870286,535.276425,553.32585,561.143628,570.626541,590.565502
Columba_palumbus,0.032997,0.021733,0.02237,0.025508,0.031268,0.034904,0.056964,0.192898,0.696691,1,0.247346,0.167347,0.041118,0.033803,0.034673,0.034292,0.034888,0.034578,0.047741,0.109406,0.239759,1,0.995886,0.292676,0.029976,0.019619,0.023424,0.025004,0.027594,0.032022,0.032929,0.038482,0.145769,0.898359,1,0.233558,0.040295,0.037203,0.035739,0.034721,0.037223,0.044242,0.043768,0.050993,0.348669,1,0.389467,0.069483,0.091747,0.068885,0.044129,0.040752,0.057109,0.052047,0.051419,0.162529,0.576452,1,0.593776,0.143423,0.696612,0.387091,0.201609,0.161567,0.205164,0.152633,0.233267,0.875955,0.576523,0.873,1,0.518024,1,0.33873,0.157298,0.099992,0.061464,0.030076,0.069172,0.439717,0.629864,0.469098,0.240256,0.703617,0.767714,0.153826,0.072857,0.015296,0.011127,0.009407,0.021354,0.086917,0.062055,0.045637,0.286191,1,1,0.476688,0.081147,0.010607,0.010089,0.007375,0.015003,0.045819,0.044847,0.049201,0.210931,0.591041,1,0.566586,0.097838,0.042073,0.026902,0.010798,0.021303,0.029685,0.072487,0.140538,0.375501,0.716886,0.728088,0.325304,0.09315,0.029942,0.017217,0.012178,0.018559,0.026721,0.060823,0.056787,0.272253,1,0.988074,0.343807,0.084554,0.011545,0.012765,0.010235,0.010912,0.027549,0.039121,0.120373,0.23667,1,0.303218,0.049688,0.041455,0.008277,0.013265,0.01204,0.015226,0.011148,0.009101,0.099735,0.596142,1,685.664872,727.716665,770.892401,730.091082,1129.502953,1327.092243,846.320727,535.864119,553.79348,558.400405,570.2055,601.081574
Columba_palumbus,0.029802,0.019217,0.020244,0.023425,0.028762,0.032095,0.048821,0.16666,0.642303,1,0.25657,0.145474,0.040525,0.03283,0.033947,0.033648,0.034162,0.034166,0.045249,0.102546,0.231399,1,0.99511,0.284189,0.030035,0.01966,0.023465,0.025045,0.027642,0.032075,0.032963,0.038564,0.146327,0.899944,1,0.233484,0.040275,0.03721,0.035738,0.034715,0.037226,0.044257,0.043779,0.051025,0.349096,1,0.388955,0.069337,0.0922,0.06915,0.044248,0.040842,0.057247,0.05215,0.051521,0.163185,0.57675,1,0.595018,0.144039,0.699268,0.388207,0.202294,0.162114,0.205699,0.152892,0.23393,0.878572,0.578193,0.874178,1,0.51873,1,0.338299,0.15706,0.099711,0.061213,0.029938,0.068957,0.438523,0.628356,0.467784,0.240785,0.705269,0.767913,0.154035,0.072834,0.015256,0.01111,0.009402,0.021314,0.08672,0.061756,0.045412,0.285988,1,1,0.477191,0.081163,0.010613,0.010095,0.007372,0.014998,0.045785,0.044911,0.049353,0.210879,0.589569,1,0.566477,0.09792,0.042228,0.026968,0.010822,0.021343,0.02965,0.072549,0.140641,0.376436,0.720037,0.729621,0.325783,0.093262,0.029891,0.017201,0.012183,0.018555,0.026763,0.060886,0.056909,0.271948,1,0.987219,0.347604,0.083727,0.012235,0.013823,0.01084,0.011863,0.028726,0.038761,0.128211,0.244157,1,0.29017,0.054259,0.039644,0.010358,0.016555,0.015053,0.018932,0.014044,0.012009,0.122383,0.649902,1,690.276697,729.026426,770.805943,730.282273,1130.40096,1326.8167,844.885975,535.896684,553.817883,558.275394,564.410421,577.452559
Columba_palumbus,0.013651,0.012648,0.014944,0.019635,0.025548,0.031868,0.02793,0.069908,0.473725,1,0.345341,0.027382,0.023776,0.023882,0.024538,0.025078,0.026021,0.029962,0.030603,0.05144,0.267322,1,0.732383,0.099723,0.017486,0.01842,0.020149,0.021842,0.02479,0.027363,0.028238,0.041454,0.28155,1,0.71514,0.104467,0.036748,0.037961,0.034434,0.035227,0.039174,0.045082,0.04192,0.091517,0.574174,1,0.241052,0.05156,0.082336,0.062805,0.039545,0.04456,0.05764,0.048655,0.061047,0.237496,0.720384,1,0.446655,0.110859,0.610577,0.267487,0.173231,0.156908,0.187093,0.130429,0.308876,0.84947,0.480554,1,0.821175,0.473682,0.960171,0.241618,0.167334,0.097236,0.055329,0.034189,0.14358,0.61333,0.706733,0.448448,0.449684,1,0.395355,0.116012,0.038363,0.011941,0.009676,0.009445,0.029036,0.083944,0.039071,0.079568,0.493866,1,1,0.361969,0.043048,0.010937,0.011034,0.008502,0.022937,0.056376,0.046114,0.111962,0.35028,0.835493,0.968445,0.46,0.070617,0.044483,0.023326,0.011864,0.027648,0.039365,0.102139,0.261036,0.563318,1,0.469661,0.263457,0.056571,0.022176,0.014294,0.011729,0.019327,0.031494,0.062298,0.078727,0.513598,1,0.735256,0.233303,0.052787,0.021737,0.023988,0.016034,0.024855,0.034642,0.079753,0.20431,0.440693,1,0.313098,0.054429,0.061698,0.062105,0.062639,0.053568,0.059859,0.045365,0.124683,0.564485,1,0.429128,719.45627,744.93257,770.017623,732.186524,1138.417724,1324.199679,832.065004,536.208061,554.045645,557.172551,559.897297,552.120105
